"CROP_NAME","ZIP_CODE","STATE_NAME","MIN_HARVEST_AREA","MAX_HARVEST_AREA"
"SORGHUM","50156","IOWA","1","50"
"SOYBEANS","50157","IOWA","1","50"
"CORN","50157","IOWA","50","249"
"HAY & HAYLAGE","50157","IOWA","1","50"
"BARLEY","50158","IOWA","1","50"
"SOYBEANS","50158","IOWA","1","50"
"HAY & HAYLAGE","50158","IOWA","1","50"
"CORN","50158","IOWA","1","50"
"HAY & HAYLAGE","50160","IOWA","1","50"
"SOYBEANS","50161","IOWA","50","249"
"HAY & HAYLAGE","50161","IOWA","50","249"
"CORN","50161","IOWA","50","249"
"SOYBEANS","50162","IOWA","50","249"
"HAY & HAYLAGE","50162","IOWA","50","249"
"CORN","50162","IOWA","50","249"
"HAY & HAYLAGE","50163","IOWA","1","50"
"CORN","50163","IOWA","50","249"
"SOYBEANS","50164","IOWA","1","50"
"HAY & HAYLAGE","50164","IOWA","1","50"
"CORN","50164","IOWA","1","50"
"SOYBEANS","50165","IOWA","1","50"
"HAY & HAYLAGE","50166","IOWA","50","249"
"CORN","50166","IOWA","50","249"
"SOYBEANS","50166","IOWA","1","50"
"HAY & HAYLAGE","50167","IOWA","1","50"
"SOYBEANS","50167","IOWA","1","50"
"CORN","50167","IOWA","50","249"
"SOYBEANS","50168","IOWA","1","50"
"HAY & HAYLAGE","50168","IOWA","1","50"
"CORN","50168","IOWA","50","249"
"SOYBEANS","50169","IOWA","1","50"
"HAY & HAYLAGE","50169","IOWA","50","249"
"CORN","50169","IOWA","1","50"
"SOYBEANS","50170","IOWA","1","50"
"HAY & HAYLAGE","50170","IOWA","1","50"
"CORN","50170","IOWA","1","50"
"SOYBEANS","50171","IOWA","250","250"
"HAY & HAYLAGE","50171","IOWA","1","50"
"CORN","50171","IOWA","50","249"
"SOYBEANS","50173","IOWA","1","50"
"HAY & HAYLAGE","50173","IOWA","1","50"
"CORN","50173","IOWA","1","50"
"WHEAT","50174","IOWA","1","50"
"SOYBEANS","50174","IOWA","1","50"
"HAY & HAYLAGE","50174","IOWA","1","50"
"CORN","50174","IOWA","1","50"
"SOYBEANS","50201","IOWA","1","50"
"HAY & HAYLAGE","50201","IOWA","1","50"
"CORN","50201","IOWA","1","50"
"SOYBEANS","50206","IOWA","1","50"
"CORN","50206","IOWA","50","249"
"HAY & HAYLAGE","50206","IOWA","1","50"
"BARLEY","50207","IOWA","1","50"
"SOYBEANS","50207","IOWA","1","50"
"HAY & HAYLAGE","50207","IOWA","50","249"
"CORN","50207","IOWA","1","50"
"WHEAT","50208","IOWA","1","50"
"SOYBEANS","50208","IOWA","1","50"
"HAY & HAYLAGE","50208","IOWA","50","249"
"CORN","50208","IOWA","1","50"
"SOYBEANS","50210","IOWA","50","249"
"HAY & HAYLAGE","50210","IOWA","1","50"
"CORN","50210","IOWA","1","50"
"HAY & HAYLAGE","50211","IOWA","1","50"
"SOYBEANS","50211","IOWA","1","50"
"CORN","50211","IOWA","1","50"
"SOYBEANS","50212","IOWA","50","249"
"HAY & HAYLAGE","50212","IOWA","1","50"
"CORN","50212","IOWA","50","249"
"SOYBEANS","50213","IOWA","250","250"
"HAY & HAYLAGE","50213","IOWA","1","50"
"CORN","50213","IOWA","1","50"
"WHEAT","50213","IOWA","50","249"
"BARLEY","50213","IOWA","1","50"
"HAY & HAYLAGE","50214","IOWA","50","249"
"CORN","50214","IOWA","1","50"
"SOYBEANS","50214","IOWA","1","50"
"WHEAT","50216","IOWA","250","250"
"BARLEY","50216","IOWA","50","249"
"SOYBEANS","50216","IOWA","1","50"
"HAY & HAYLAGE","50216","IOWA","250","250"
"CORN","50216","IOWA","1","50"
"SOYBEANS","50217","IOWA","1","50"
"CORN","50217","IOWA","50","249"
"HAY & HAYLAGE","50217","IOWA","1","50"
"SOYBEANS","50219","IOWA","1","50"
"HAY & HAYLAGE","50219","IOWA","50","249"
"CORN","50219","IOWA","50","249"
"HAY & HAYLAGE","50220","IOWA","1","50"
"CORN","50220","IOWA","1","50"
"SOYBEANS","50220","IOWA","1","50"
"HAY & HAYLAGE","50222","IOWA","50","249"
"SOYBEANS","50222","IOWA","1","50"
"CORN","50222","IOWA","1","50"
"CORN","50223","IOWA","1","50"
"SOYBEANS","50223","IOWA","1","50"
"HAY & HAYLAGE","50223","IOWA","1","50"
"SOYBEANS","50225","IOWA","1","50"
"HAY & HAYLAGE","50225","IOWA","1","50"
"CORN","50225","IOWA","1","50"
"SOYBEANS","50226","IOWA","1","50"
"HAY & HAYLAGE","50226","IOWA","1","50"
"CORN","50226","IOWA","1","50"
"SOYBEANS","50227","IOWA","250","250"
"CORN","50227","IOWA","250","250"
"SOYBEANS","50228","IOWA","1","50"
"HAY & HAYLAGE","50228","IOWA","1","50"
"CORN","50228","IOWA","50","249"
"SOYBEANS","50229","IOWA","50","249"
"HAY & HAYLAGE","50229","IOWA","50","249"
"CORN","50229","IOWA","1","50"
"SOYBEANS","50230","IOWA","50","249"
"HAY & HAYLAGE","50230","IOWA","1","50"
"CORN","50230","IOWA","1","50"
"CORN","50231","IOWA","50","249"
"SOYBEANS","50231","IOWA","50","249"
"HAY & HAYLAGE","50232","IOWA","50","249"
"CORN","50232","IOWA","250","250"
"SOYBEANS","50232","IOWA","1","50"
"SOYBEANS","50233","IOWA","1","50"
"HAY & HAYLAGE","50233","IOWA","50","249"
"CORN","50233","IOWA","50","249"
"SOYBEANS","50234","IOWA","250","250"
"HAY & HAYLAGE","50234","IOWA","50","249"
"CORN","50234","IOWA","1","50"
"WHEAT","50235","IOWA","1","50"
"SOYBEANS","50235","IOWA","250","250"
"HAY & HAYLAGE","50235","IOWA","1","50"
"CORN","50235","IOWA","1","50"
"SOYBEANS","50236","IOWA","50","249"
"CORN","50236","IOWA","250","250"
"HAY & HAYLAGE","50236","IOWA","1","50"
"SOYBEANS","50237","IOWA","1","50"
"HAY & HAYLAGE","50237","IOWA","1","50"
"CORN","50237","IOWA","1","50"
"SOYBEANS","50238","IOWA","1","50"
"CORN","50238","IOWA","250","250"
"HAY & HAYLAGE","50238","IOWA","1","50"
"SOYBEANS","50239","IOWA","1","50"
"CORN","50239","IOWA","50","249"
"HAY & HAYLAGE","50239","IOWA","1","50"
"SOYBEANS","50240","IOWA","250","250"
"HAY & HAYLAGE","50240","IOWA","1","50"
"CORN","50240","IOWA","250","250"
"HAY & HAYLAGE","50241","IOWA","1","50"
"CORN","50241","IOWA","1","50"
"SOYBEANS","50242","IOWA","1","50"
"HAY & HAYLAGE","50242","IOWA","50","249"
"CORN","50242","IOWA","1","50"
"SOYBEANS","50244","IOWA","50","249"
"HAY & HAYLAGE","50244","IOWA","1","50"
"CORN","50244","IOWA","1","50"
"SOYBEANS","50246","IOWA","50","249"
"HAY & HAYLAGE","50246","IOWA","1","50"
"CORN","50246","IOWA","1","50"
"SOYBEANS","50247","IOWA","50","249"
"HAY & HAYLAGE","50247","IOWA","1","50"
"CORN","50247","IOWA","1","50"
"SOYBEANS","50248","IOWA","1","50"
"HAY & HAYLAGE","50248","IOWA","1","50"
"CORN","50248","IOWA","1","50"
"SOYBEANS","50249","IOWA","250","250"
"HAY & HAYLAGE","50249","IOWA","50","249"
"CORN","50249","IOWA","1","50"
"SOYBEANS","50250","IOWA","1","50"
"HAY & HAYLAGE","50250","IOWA","50","249"
"CORN","50250","IOWA","250","250"
"SOYBEANS","50251","IOWA","50","249"
"HAY & HAYLAGE","50251","IOWA","1","50"
"CORN","50251","IOWA","1","50"
"SOYBEANS","50252","IOWA","1","50"
"HAY & HAYLAGE","50252","IOWA","1","50"
"CORN","50252","IOWA","250","250"
"SOYBEANS","50254","IOWA","1","50"
"CORN","50254","IOWA","50","249"
"HAY & HAYLAGE","50254","IOWA","1","50"
"SOYBEANS","50255","IOWA","50","249"
"HAY & HAYLAGE","50255","IOWA","1","50"
"CORN","50255","IOWA","50","249"
"SOYBEANS","50256","IOWA","1","50"
"HAY & HAYLAGE","50256","IOWA","50","249"
"CORN","50256","IOWA","50","249"
"SOYBEANS","50257","IOWA","50","249"
"HAY & HAYLAGE","50257","IOWA","1","50"
"CORN","50257","IOWA","50","249"
"SOYBEANS","50258","IOWA","50","249"
"CORN","50258","IOWA","50","249"
"HAY & HAYLAGE","50258","IOWA","1","50"
"CORN","50259","IOWA","1","50"
"SOYBEANS","50259","IOWA","1","50"
"WHEAT","50261","IOWA","1","50"
"SOYBEANS","50261","IOWA","1","50"
"HAY & HAYLAGE","50261","IOWA","50","249"
"CORN","50261","IOWA","1","50"
"HAY & HAYLAGE","50262","IOWA","50","249"
"CORN","50262","IOWA","250","250"
"SOYBEANS","50262","IOWA","1","50"
"WHEAT","50263","IOWA","1","50"
"SOYBEANS","50263","IOWA","250","250"
"HAY & HAYLAGE","50263","IOWA","1","50"
"CORN","50263","IOWA","50","249"
"WHEAT","50264","IOWA","50","249"
"SOYBEANS","50264","IOWA","50","249"
"HAY & HAYLAGE","50264","IOWA","1","50"
"CORN","50264","IOWA","50","249"
"HAY & HAYLAGE","50265","IOWA","1","50"
"CORN","50265","IOWA","1","50"
"SOYBEANS","50265","IOWA","1","50"
"SORGHUM","50265","IOWA","1","50"
"SOYBEANS","50266","IOWA","1","50"
"HAY & HAYLAGE","50266","IOWA","50","249"
"CORN","50266","IOWA","1","50"
"SOYBEANS","50268","IOWA","1","50"
"HAY & HAYLAGE","50268","IOWA","50","249"
"CORN","50268","IOWA","1","50"
"SOYBEANS","50271","IOWA","250","250"
"CORN","50271","IOWA","1","50"
"HAY & HAYLAGE","50271","IOWA","1","50"
"HAY & HAYLAGE","50272","IOWA","1","50"
"SOYBEANS","50273","IOWA","50","249"
"CORN","50273","IOWA","250","250"
"WHEAT","50273","IOWA","1","50"
"HAY & HAYLAGE","50273","IOWA","1","50"
"SOYBEANS","50274","IOWA","1","50"
"HAY & HAYLAGE","50274","IOWA","1","50"
"CORN","50274","IOWA","1","50"
"SOYBEANS","50275","IOWA","1","50"
"HAY & HAYLAGE","50275","IOWA","50","249"
"CORN","50275","IOWA","1","50"
"SOYBEANS","50276","IOWA","250","250"
"HAY & HAYLAGE","50276","IOWA","1","50"
"CORN","50276","IOWA","50","249"
"SOYBEANS","50277","IOWA","250","250"
"HAY & HAYLAGE","50277","IOWA","1","50"
"CORN","50277","IOWA","50","249"
"SOYBEANS","50278","IOWA","50","249"
"HAY & HAYLAGE","50278","IOWA","1","50"
"CORN","50278","IOWA","250","250"
"SOYBEANS","50304","IOWA","50","249"
"CORN","50304","IOWA","1","50"
"HAY & HAYLAGE","50304","IOWA","1","50"
"HAY & HAYLAGE","50305","IOWA","50","249"
"CORN","50305","IOWA","250","250"
"SOYBEANS","50305","IOWA","250","250"
"SOYBEANS","50306","IOWA","50","249"
"CORN","50306","IOWA","1","50"
"SOYBEANS","50309","IOWA","250","250"
"CORN","50309","IOWA","1","50"
"HAY & HAYLAGE","50310","IOWA","50","249"
"CORN","50310","IOWA","1","50"
"SOYBEANS","50310","IOWA","1","50"
"SOYBEANS","50311","IOWA","1","50"
"CORN","50311","IOWA","1","50"
"HAY & HAYLAGE","50311","IOWA","1","50"
"SOYBEANS","50312","IOWA","50","249"
"HAY & HAYLAGE","50312","IOWA","1","50"
"CORN","50312","IOWA","1","50"
"CORN","50313","IOWA","1","50"
"SOYBEANS","50313","IOWA","1","50"
"HAY & HAYLAGE","50313","IOWA","1","50"
"SOYBEANS","50314","IOWA","1","50"
"HAY & HAYLAGE","50314","IOWA","1","50"
"SOYBEANS","50315","IOWA","50","249"
"HAY & HAYLAGE","50315","IOWA","1","50"
"CORN","50315","IOWA","50","249"
"SORGHUM","50315","IOWA","1","50"
"CORN","50316","IOWA","50","249"
"SOYBEANS","50316","IOWA","50","249"
"SOYBEANS","50317","IOWA","250","250"
"CORN","50317","IOWA","1","50"
"HAY & HAYLAGE","50317","IOWA","1","50"
"SOYBEANS","50320","IOWA","250","250"
"HAY & HAYLAGE","50320","IOWA","1","50"
"CORN","50320","IOWA","50","249"
"SOYBEANS","50321","IOWA","1","50"
"HAY & HAYLAGE","50321","IOWA","1","50"
"CORN","50321","IOWA","1","50"
"SOYBEANS","50322","IOWA","1","50"
"HAY & HAYLAGE","50322","IOWA","1","50"
"CORN","50322","IOWA","1","50"
"HAY & HAYLAGE","50323","IOWA","1","50"
"CORN","50323","IOWA","1","50"
"SOYBEANS","50323","IOWA","1","50"
"SOYBEANS","50325","IOWA","50","249"
"HAY & HAYLAGE","50325","IOWA","1","50"
"CORN","50325","IOWA","250","250"
"SOYBEANS","50327","IOWA","1","50"
"WHEAT","50327","IOWA","50","249"
"HAY & HAYLAGE","50327","IOWA","50","249"
"CORN","50327","IOWA","1","50"
"SOYBEANS","50401","IOWA","1","50"
"HAY & HAYLAGE","50401","IOWA","50","249"
"CORN","50401","IOWA","1","50"
"SOYBEANS","50402","IOWA","1","50"
"CORN","50402","IOWA","50","249"
"HAY & HAYLAGE","50420","IOWA","1","50"
"CORN","50420","IOWA","250","250"
"SOYBEANS","50420","IOWA","1","50"
"SOYBEANS","50421","IOWA","1","50"
"HAY & HAYLAGE","50421","IOWA","50","249"
"CORN","50421","IOWA","250","250"
"CORN","50423","IOWA","1","50"
"SOYBEANS","50423","IOWA","1","50"
"HAY & HAYLAGE","50423","IOWA","1","50"
"WHEAT","50424","IOWA","1","50"
"SOYBEANS","50424","IOWA","1","50"
"HAY & HAYLAGE","50424","IOWA","50","249"
"CORN","50424","IOWA","1","50"
"HAY & HAYLAGE","50426","IOWA","1","50"
"CORN","50426","IOWA","50","249"
"SOYBEANS","50426","IOWA","50","249"
"SOYBEANS","50427","IOWA","50","249"
"CORN","50427","IOWA","50","249"
"CORN","50428","IOWA","50","249"
"SOYBEANS","50428","IOWA","1","50"
"HAY & HAYLAGE","50428","IOWA","1","50"
"SOYBEANS","50430","IOWA","1","50"
"CORN","50430","IOWA","1","50"
"WHEAT","50430","IOWA","50","249"
"HAY & HAYLAGE","50430","IOWA","1","50"
"SOYBEANS","50431","IOWA","250","250"
"CORN","50431","IOWA","250","250"
"CORN","50432","IOWA","50","249"
"HAY & HAYLAGE","50433","IOWA","1","50"
"CORN","50433","IOWA","1","50"
"SOYBEANS","50433","IOWA","50","249"
"SOYBEANS","50434","IOWA","1","50"
"CORN","50434","IOWA","50","249"
"HAY & HAYLAGE","50434","IOWA","1","50"
"SOYBEANS","50435","IOWA","50","249"
"HAY & HAYLAGE","50435","IOWA","1","50"
"CORN","50435","IOWA","50","249"
"BARLEY","50436","IOWA","1","50"
"SOYBEANS","50436","IOWA","250","250"
"CORN","50436","IOWA","1","50"
"SORGHUM","50436","IOWA","1","50"
"HAY & HAYLAGE","50436","IOWA","1","50"
"SOYBEANS","50438","IOWA","250","250"
"HAY & HAYLAGE","50438","IOWA","50","249"
"CORN","50438","IOWA","250","250"
"SOYBEANS","50439","IOWA","1","50"
"HAY & HAYLAGE","50439","IOWA","1","50"
"CORN","50439","IOWA","1","50"
"SOYBEANS","50440","IOWA","50","249"
"CORN","50440","IOWA","50","249"
"HAY & HAYLAGE","50440","IOWA","1","50"
"SOYBEANS","50441","IOWA","250","250"
"CORN","50441","IOWA","250","250"
"HAY & HAYLAGE","50441","IOWA","1","50"
"SOYBEANS","50444","IOWA","1","50"
"CORN","50444","IOWA","1","50"
"HAY & HAYLAGE","50444","IOWA","1","50"
"SOYBEANS","50446","IOWA","1","50"
"HAY & HAYLAGE","50446","IOWA","1","50"
"CORN","50446","IOWA","50","249"
"HAY & HAYLAGE","50447","IOWA","1","50"
"SOYBEANS","50447","IOWA","1","50"
"CORN","50447","IOWA","1","50"
"SOYBEANS","50448","IOWA","50","249"
"HAY & HAYLAGE","50448","IOWA","1","50"
"CORN","50448","IOWA","1","50"
"CORN","50449","IOWA","250","250"
"SOYBEANS","50449","IOWA","50","249"
"HAY & HAYLAGE","50449","IOWA","1","50"
"SOYBEANS","50450","IOWA","1","50"
"HAY & HAYLAGE","50450","IOWA","1","50"
"CORN","50450","IOWA","1","50"
"SOYBEANS","50451","IOWA","50","249"
"CORN","50451","IOWA","50","249"
"HAY & HAYLAGE","50451","IOWA","1","50"
"SOYBEANS","50452","IOWA","1","50"
"CORN","50452","IOWA","1","50"
"HAY & HAYLAGE","50452","IOWA","1","50"
"CORN","50453","IOWA","1","50"
"SOYBEANS","50453","IOWA","1","50"
"HAY & HAYLAGE","50453","IOWA","1","50"
"SOYBEANS","50454","IOWA","50","249"
"HAY & HAYLAGE","50454","IOWA","1","50"
"CORN","50454","IOWA","50","249"
"BARLEY","50455","IOWA","1","50"
"SOYBEANS","50455","IOWA","1","50"
"CORN","50455","IOWA","50","249"
"HAY & HAYLAGE","50455","IOWA","1","50"
"SOYBEANS","50456","IOWA","250","250"
"HAY & HAYLAGE","50456","IOWA","1","50"
"CORN","50456","IOWA","1","50"
"HAY & HAYLAGE","50457","IOWA","1","50"
"SOYBEANS","50457","IOWA","50","249"
"CORN","50457","IOWA","50","249"
"SOYBEANS","50458","IOWA","1","50"
"HAY & HAYLAGE","50458","IOWA","1","50"
"CORN","50458","IOWA","250","250"
"SOYBEANS","50459","IOWA","1","50"
"HAY & HAYLAGE","50459","IOWA","1","50"
"CORN","50459","IOWA","1","50"
"SOYBEANS","50460","IOWA","50","249"
"HAY & HAYLAGE","50460","IOWA","1","50"
"CORN","50460","IOWA","1","50"
"WHEAT","50460","IOWA","1","50"
"HAY & HAYLAGE","50461","IOWA","250","250"
"CORN","50461","IOWA","1","50"
"SOYBEANS","50461","IOWA","1","50"
"SOYBEANS","50464","IOWA","250","250"
"HAY & HAYLAGE","50464","IOWA","50","249"
"CORN","50464","IOWA","1","50"
"SOYBEANS","50465","IOWA","50","249"
"CORN","50465","IOWA","250","250"
"HAY & HAYLAGE","50465","IOWA","1","50"
"BARLEY","50466","IOWA","1","50"
"SOYBEANS","50466","IOWA","50","249"
"HAY & HAYLAGE","50466","IOWA","50","249"
"CORN","50466","IOWA","250","250"
"WHEAT","50466","IOWA","1","50"
"SOYBEANS","50468","IOWA","50","249"
"HAY & HAYLAGE","50468","IOWA","1","50"
"CORN","50468","IOWA","1","50"
"SOYBEANS","50469","IOWA","1","50"
"CORN","50469","IOWA","50","249"
"HAY & HAYLAGE","50469","IOWA","1","50"
"SOYBEANS","50470","IOWA","1","50"
"HAY & HAYLAGE","50470","IOWA","1","50"
"CORN","50470","IOWA","1","50"
"SOYBEANS","50471","IOWA","50","249"
"HAY & HAYLAGE","50471","IOWA","50","249"
"CORN","50471","IOWA","1","50"
"SOYBEANS","50472","IOWA","1","50"
"CORN","50472","IOWA","50","249"
"HAY & HAYLAGE","50472","IOWA","1","50"
"SOYBEANS","50473","IOWA","1","50"
"HAY & HAYLAGE","50473","IOWA","1","50"
"CORN","50473","IOWA","1","50"
"SOYBEANS","50475","IOWA","250","250"
"HAY & HAYLAGE","50475","IOWA","1","50"
"CORN","50475","IOWA","50","249"
"SOYBEANS","50476","IOWA","1","50"
"HAY & HAYLAGE","50476","IOWA","1","50"
"CORN","50476","IOWA","250","250"
"SOYBEANS","50477","IOWA","50","249"
"HAY & HAYLAGE","50477","IOWA","1","50"
"CORN","50477","IOWA","1","50"
"SOYBEANS","50478","IOWA","250","250"
"HAY & HAYLAGE","50478","IOWA","1","50"
"CORN","50478","IOWA","50","249"
"SOYBEANS","50479","IOWA","1","50"
"HAY & HAYLAGE","50479","IOWA","1","50"
"CORN","50479","IOWA","1","50"
"SOYBEANS","50480","IOWA","50","249"
"CORN","50480","IOWA","50","249"
"HAY & HAYLAGE","50480","IOWA","1","50"
"CORN","50481","IOWA","50","249"
"SOYBEANS","50481","IOWA","1","50"
"HAY & HAYLAGE","50481","IOWA","1","50"
"SOYBEANS","50482","IOWA","250","250"
"CORN","50482","IOWA","50","249"
"HAY & HAYLAGE","50482","IOWA","1","50"
"SORGHUM","50482","IOWA","1","50"
"SOYBEANS","50483","IOWA","1","50"
"HAY & HAYLAGE","50483","IOWA","1","50"
"CORN","50483","IOWA","1","50"
"SOYBEANS","50484","IOWA","1","50"
"HAY & HAYLAGE","50484","IOWA","1","50"
"CORN","50484","IOWA","1","50"
"SOYBEANS","50501","IOWA","50","249"
"CORN","50501","IOWA","1","50"
"HAY & HAYLAGE","50501","IOWA","1","50"
"SOYBEANS","50510","IOWA","1","50"
"HAY & HAYLAGE","50510","IOWA","1","50"
"CORN","50510","IOWA","50","249"
"SOYBEANS","50511","IOWA","50","249"
"HAY & HAYLAGE","50511","IOWA","1","50"
"CORN","50511","IOWA","1","50"
"WHEAT","50511","IOWA","1","50"
"SOYBEANS","50514","IOWA","50","249"
"HAY & HAYLAGE","50514","IOWA","1","50"
"CORN","50514","IOWA","1","50"
"HAY & HAYLAGE","50515","IOWA","1","50"
"CORN","50515","IOWA","1","50"
"SOYBEANS","50515","IOWA","50","249"
"SOYBEANS","50516","IOWA","1","50"
"HAY & HAYLAGE","50516","IOWA","1","50"
"CORN","50516","IOWA","50","249"
"SOYBEANS","50517","IOWA","1","50"
"HAY & HAYLAGE","50517","IOWA","1","50"
"CORN","50517","IOWA","1","50"
"SOYBEANS","50518","IOWA","50","249"
"HAY & HAYLAGE","50518","IOWA","1","50"
"CORN","50518","IOWA","50","249"
"SOYBEANS","50519","IOWA","1","50"
"HAY & HAYLAGE","50519","IOWA","1","50"
"CORN","50519","IOWA","1","50"
"SOYBEANS","50520","IOWA","50","249"
"HAY & HAYLAGE","50520","IOWA","1","50"
"CORN","50520","IOWA","250","250"
"SOYBEANS","50521","IOWA","50","249"
"CORN","50521","IOWA","250","250"
"SOYBEANS","50522","IOWA","1","50"
"HAY & HAYLAGE","50522","IOWA","1","50"
"CORN","50522","IOWA","250","250"
"SOYBEANS","50523","IOWA","250","250"
"HAY & HAYLAGE","50523","IOWA","50","249"
"CORN","50523","IOWA","50","249"
"SOYBEANS","50524","IOWA","250","250"
"CORN","50524","IOWA","50","249"
"HAY & HAYLAGE","50524","IOWA","1","50"
"SOYBEANS","50525","IOWA","1","50"
"CORN","50525","IOWA","1","50"
"HAY & HAYLAGE","50525","IOWA","1","50"
"SOYBEANS","50527","IOWA","1","50"
"CORN","50527","IOWA","1","50"
"HAY & HAYLAGE","50527","IOWA","1","50"
"SOYBEANS","50528","IOWA","250","250"
"HAY & HAYLAGE","50528","IOWA","1","50"
"CORN","50528","IOWA","1","50"
"CORN","50529","IOWA","50","249"
"SOYBEANS","50529","IOWA","50","249"
"SOYBEANS","50530","IOWA","1","50"
"HAY & HAYLAGE","50530","IOWA","1","50"
"CORN","50530","IOWA","1","50"
"SOYBEANS","50531","IOWA","50","249"
"HAY & HAYLAGE","50531","IOWA","1","50"
"CORN","50531","IOWA","50","249"
"SOYBEANS","50532","IOWA","1","50"
"HAY & HAYLAGE","50532","IOWA","1","50"
"CORN","50532","IOWA","1","50"
"SOYBEANS","50533","IOWA","1","50"
"CORN","50533","IOWA","1","50"
"HAY & HAYLAGE","50533","IOWA","1","50"
"SOYBEANS","50535","IOWA","1","50"
"HAY & HAYLAGE","50535","IOWA","1","50"
"CORN","50535","IOWA","1","50"
"HAY & HAYLAGE","50536","IOWA","1","50"
"CORN","50536","IOWA","1","50"
"SOYBEANS","50536","IOWA","1","50"
"SOYBEANS","50538","IOWA","50","249"
"HAY & HAYLAGE","50538","IOWA","50","249"
"CORN","50538","IOWA","250","250"
"SOYBEANS","50539","IOWA","1","50"
"HAY & HAYLAGE","50539","IOWA","1","50"
"CORN","50539","IOWA","50","249"
"SOYBEANS","50540","IOWA","50","249"
"HAY & HAYLAGE","50540","IOWA","1","50"
"CORN","50540","IOWA","250","250"
"CORN","50541","IOWA","1","50"
"SOYBEANS","50541","IOWA","1","50"
"HAY & HAYLAGE","50541","IOWA","1","50"
"SOYBEANS","50542","IOWA","1","50"
"HAY & HAYLAGE","50542","IOWA","1","50"
"CORN","50542","IOWA","1","50"
"SOYBEANS","50543","IOWA","50","249"
"CORN","50543","IOWA","1","50"
"HAY & HAYLAGE","50543","IOWA","1","50"
"SOYBEANS","50544","IOWA","50","249"
"CORN","50544","IOWA","1","50"
"HAY & HAYLAGE","50544","IOWA","1","50"
"SOYBEANS","50545","IOWA","50","249"
"HAY & HAYLAGE","50545","IOWA","1","50"
"CORN","50545","IOWA","1","50"
"SOYBEANS","50546","IOWA","1","50"
"HAY & HAYLAGE","50546","IOWA","1","50"
"CORN","50546","IOWA","1","50"
"HAY & HAYLAGE","50548","IOWA","50","249"
"SOYBEANS","50548","IOWA","1","50"
"CORN","50548","IOWA","1","50"
"SOYBEANS","50551","IOWA","250","250"
"CORN","50551","IOWA","250","250"
"HAY & HAYLAGE","50551","IOWA","1","50"
"SOYBEANS","50552","IOWA","1","50"
"CORN","50552","IOWA","50","249"
"SOYBEANS","50554","IOWA","50","249"
"HAY & HAYLAGE","50554","IOWA","50","249"
"CORN","50554","IOWA","50","249"
"SOYBEANS","50556","IOWA","1","50"
"HAY & HAYLAGE","50556","IOWA","1","50"
"CORN","50556","IOWA","250","250"
"SOYBEANS","50557","IOWA","50","249"
"HAY & HAYLAGE","50557","IOWA","50","249"
"CORN","50557","IOWA","1","50"
"SOYBEANS","50558","IOWA","1","50"
"HAY & HAYLAGE","50558","IOWA","1","50"
"CORN","50558","IOWA","1","50"
"WHEAT","50558","IOWA","1","50"
"SOYBEANS","50559","IOWA","1","50"
"HAY & HAYLAGE","50559","IOWA","1","50"
"CORN","50559","IOWA","1","50"
"SOYBEANS","50560","IOWA","1","50"
"HAY & HAYLAGE","50560","IOWA","50","249"
"CORN","50560","IOWA","1","50"
"SOYBEANS","50561","IOWA","1","50"
"WHEAT","50561","IOWA","50","249"
"BARLEY","50561","IOWA","1","50"
"HAY & HAYLAGE","50561","IOWA","1","50"
"CORN","50561","IOWA","50","249"
"CORN","50562","IOWA","250","250"
"SOYBEANS","50562","IOWA","1","50"
"HAY & HAYLAGE","50562","IOWA","1","50"
"SOYBEANS","50563","IOWA","250","250"
"HAY & HAYLAGE","50563","IOWA","50","249"
"CORN","50563","IOWA","50","249"
"SOYBEANS","50565","IOWA","250","250"
"CORN","50565","IOWA","250","250"
"HAY & HAYLAGE","50565","IOWA","1","50"
"SOYBEANS","50566","IOWA","1","50"
"HAY & HAYLAGE","50566","IOWA","1","50"
"CORN","50566","IOWA","1","50"
"SOYBEANS","50567","IOWA","50","249"
"HAY & HAYLAGE","50567","IOWA","1","50"
"CORN","50567","IOWA","1","50"
"SOYBEANS","50568","IOWA","1","50"
"CORN","50568","IOWA","250","250"
"HAY & HAYLAGE","50568","IOWA","1","50"
"SOYBEANS","50569","IOWA","1","50"
"CORN","50569","IOWA","50","249"
"HAY & HAYLAGE","50569","IOWA","1","50"
"SOYBEANS","50570","IOWA","1","50"
"HAY & HAYLAGE","50570","IOWA","50","249"
"CORN","50570","IOWA","250","250"
"SOYBEANS","50571","IOWA","1","50"
"CORN","50571","IOWA","50","249"
"HAY & HAYLAGE","50571","IOWA","1","50"
"SOYBEANS","50573","IOWA","250","250"
"CORN","50573","IOWA","50","249"
"SOYBEANS","50574","IOWA","1","50"
"HAY & HAYLAGE","50574","IOWA","1","50"
"CORN","50574","IOWA","1","50"
